itemid,cameraid,objecttype,framenum,translation,itemheading
5410e3cd36e44593a5c0f00b282d5cc1,scene-0301,vehicle.car,1,0101000080762334DE8F638740A986AD46EDF89740C8A145B6F3FDB4BF,51.02500000008901
1b2bca7fe98f4bd8b941c404869e3625,scene-0301,vehicle.car,1,0101000080B35D349311E587409890704C20BF97402004560E2DB2ADBF,49.02500000008901
4af09ac516a5451b9626e2be8bcf09e9,scene-0301,vehicle.car,1,01010000806B9816B4C283874066C60A9989EA9740C8F753E3A59BB4BF,47.02500000008901
8a809f7cdd7b4ea2866c88939a7650c8,scene-0301,human.pedestrian.adult,1,0101000080627EE373CDB68740223E2B46F2E59740E0CEF753E3A5AB3F,-135.8939999999966
1b2ffdc364c0402dad9decd6290fbb47,scene-0301,human.pedestrian.adult,2,01010000804EEAC72F751488400CE0B4D425BB974018D9CEF753E3B53F,-156.3946617515905
43da55e556bb4042965442801e132516,scene-0301,vehicle.car,2,0101000080061C625E0CD087408BEF8BDC6C979740C0CEF753E3A58B3F,-131.03999999998493
6cbbba548a614f338724d0cac055ba32,scene-0301,vehicle.car,2,01010000801201DE7C793A8740CEBFE8DF710998406091ED7C3F359EBF,48.332000000072256
bd9f56c51c524041a5e66d748b6571a9,scene-0301,vehicle.truck,2,01010000809A6494B5BBA787403867D91D5AD99740F07E6ABC7493A8BF,46.025000000089015
5410e3cd36e44593a5c0f00b282d5cc1,scene-0301,vehicle.car,2,0101000080762334DE8F638740A986AD46EDF89740C8A145B6F3FDB4BF,51.02500000008901
1b2bca7fe98f4bd8b941c404869e3625,scene-0301,vehicle.car,2,0101000080B35D349311E587409890704C20BF97402004560E2DB2ADBF,49.02500000008901
4af09ac516a5451b9626e2be8bcf09e9,scene-0301,vehicle.car,2,01010000806B9816B4C283874066C60A9989EA9740C8F753E3A59BB4BF,47.02500000008901
8a809f7cdd7b4ea2866c88939a7650c8,scene-0301,human.pedestrian.adult,2,01010000809F7AF4ECDABA87405068A47AE7E3974070643BDF4F8DA73F,-135.56066666666322
1b2ffdc364c0402dad9decd6290fbb47,scene-0301,human.pedestrian.adult,3,01010000800212F744E6158840782ECA4767B9974038894160E5D0B23F,-164.83344171248442
43da55e556bb4042965442801e132516,scene-0301,vehicle.car,3,010100008004F1DA4733D08740991C3E7A5C979740007E6ABC7493583F,-131.03999999998493
6cbbba548a614f338724d0cac055ba32,scene-0301,vehicle.car,3,01010000801201DE7C793A8740CEBFE8DF710998406091ED7C3F359EBF,48.332000000072256
bd9f56c51c524041a5e66d748b6571a9,scene-0301,vehicle.truck,3,0101000080397FC392E0A78740E8D941AF47D99740F8A9F1D24D62B0BF,46.025000000089015
5410e3cd36e44593a5c0f00b282d5cc1,scene-0301,vehicle.car,3,0101000080762334DE8F638740A986AD46EDF89740C8A145B6F3FDB4BF,51.02500000008901
1b2bca7fe98f4bd8b941c404869e3625,scene-0301,vehicle.car,3,0101000080B35D349311E587409890704C20BF97402004560E2DB2ADBF,49.02500000008901
4af09ac516a5451b9626e2be8bcf09e9,scene-0301,vehicle.car,3,01010000806B9816B4C283874066C60A9989EA9740C8F753E3A59BB4BF,47.02500000008901
8a809f7cdd7b4ea2866c88939a7650c8,scene-0301,human.pedestrian.adult,3,0101000080F63C9661E8BE8740E8F5F0ACDCE19740906CE7FBA9F1A23F,-135.2273333333299
1b2ffdc364c0402dad9decd6290fbb47,scene-0301,human.pedestrian.adult,4,01010000804A417E3A4A0B8840CA634D28ACA5974000E9263108AC6CBF,153.16400000060025
43da55e556bb4042965442801e132516,scene-0301,vehicle.car,4,01010000801CF5305660D187403D8D7B84B3969740A01804560E2DA2BF,-131.03999999998493
6cbbba548a614f338724d0cac055ba32,scene-0301,vehicle.car,4,0101000080D2CB7FC22F3B87405B5757F2740898406091ED7C3F359EBF,48.332000000072256
bd9f56c51c524041a5e66d748b6571a9,scene-0301,vehicle.truck,4,010100008062DB5255D6A8874090A08DE6D0D89740706891ED7C3FB5BF,46.025000000089015
5410e3cd36e44593a5c0f00b282d5cc1,scene-0301,vehicle.car,4,01010000808EFC02D6E36387409FAF09D62FF89740C8A145B6F3FDB4BF,51.02500000008901
1b2bca7fe98f4bd8b941c404869e3625,scene-0301,vehicle.car,4,0101000080C936038B65E78740285366757CBD97402004560E2DB2ADBF,49.02500000008901
4af09ac516a5451b9626e2be8bcf09e9,scene-0301,vehicle.car,4,0101000080589F8142C0848740856A8F3DAEE99740A89BC420B072B8BF,49.02500000008901
8a809f7cdd7b4ea2866c88939a7650c8,scene-0301,human.pedestrian.adult,4,01010000803C4A142303F18740C8C614D1F0C99740F07E6ABC7493A8BF,-136.89399999999657
1b2ffdc364c0402dad9decd6290fbb47,scene-0301,human.pedestrian.adult,5,010100008032BF201F1D08884045B604CA8FA2974000273108AC1C9A3F,151.66400000060025
43da55e556bb4042965442801e132516,scene-0301,vehicle.car,5,01010000801CF5305660D187403D8D7B84B3969740A01804560E2DA2BF,-131.03999999998493
6cbbba548a614f338724d0cac055ba32,scene-0301,vehicle.car,5,0101000080D2CB7FC22F3B87405B5757F2740898406091ED7C3F359EBF,48.332000000072256
bd9f56c51c524041a5e66d748b6571a9,scene-0301,vehicle.truck,5,010100008062DB5255D6A8874090A08DE6D0D89740706891ED7C3FB5BF,46.025000000089015
5410e3cd36e44593a5c0f00b282d5cc1,scene-0301,vehicle.car,5,01010000808EFC02D6E36387409FAF09D62FF89740C8A145B6F3FDB4BF,51.02500000008901
1b2bca7fe98f4bd8b941c404869e3625,scene-0301,vehicle.car,5,010100008042202ABC6DE7874014A51E9481BD97402004560E2DB2ADBF,49.02500000008901
4af09ac516a5451b9626e2be8bcf09e9,scene-0301,vehicle.car,5,0101000080589F8142C0848740856A8F3DAEE99740A89BC420B072B8BF,49.02500000008901
8a809f7cdd7b4ea2866c88939a7650c8,scene-0301,human.pedestrian.adult,5,01010000805DA8A397E0F4874010CA857009C89740C0CEF753E3A5ABBF,-133.8939999999966
1b2ffdc364c0402dad9decd6290fbb47,scene-0301,human.pedestrian.adult,6,0101000080E8CEB698C4048840B64D7CC57D9F97408095438B6CE7AB3F,150.16400000060025
43da55e556bb4042965442801e132516,scene-0301,vehicle.car,6,01010000801CF5305660D187403D8D7B84B3969740A01804560E2DA2BF,-131.03999999998493
6cbbba548a614f338724d0cac055ba32,scene-0301,vehicle.car,6,0101000080D2CB7FC22F3B87405B5757F2740898406091ED7C3F359EBF,48.332000000072256
bd9f56c51c524041a5e66d748b6571a9,scene-0301,vehicle.truck,6,010100008062DB5255D6A8874090A08DE6D0D89740706891ED7C3FB5BF,46.025000000089015
5410e3cd36e44593a5c0f00b282d5cc1,scene-0301,vehicle.car,6,01010000808EFC02D6E36387409FAF09D62FF89740C8A145B6F3FDB4BF,51.02500000008901
1b2bca7fe98f4bd8b941c404869e3625,scene-0301,vehicle.car,6,0101000080BB0951ED75E78740FFF6D6B286BD97402004560E2DB2ADBF,49.02500000008901
4af09ac516a5451b9626e2be8bcf09e9,scene-0301,vehicle.car,6,0101000080589F8142C0848740856A8F3DAEE99740A89BC420B072B8BF,49.02500000008901
8a809f7cdd7b4ea2866c88939a7650c8,scene-0301,human.pedestrian.adult,6,01010000804301835780F88740C02D9C3B55C69740B01E85EB51B8AEBF,-131.22733333332997
1b2ffdc364c0402dad9decd6290fbb47,scene-0301,human.pedestrian.adult,7,0101000080601968E70401884070B4670FB79C9740E8FBA9F1D24DB23F,144.83066666726697
43da55e556bb4042965442801e132516,scene-0301,vehicle.car,7,01010000801CF5305660D187403D8D7B84B3969740A01804560E2DA2BF,-131.03999999998493
6cbbba548a614f338724d0cac055ba32,scene-0301,vehicle.car,7,0101000080D2CB7FC22F3B87405B5757F2740898406091ED7C3F359EBF,48.332000000072256
bd9f56c51c524041a5e66d748b6571a9,scene-0301,vehicle.truck,7,010100008062DB5255D6A8874090A08DE6D0D89740706891ED7C3FB5BF,46.025000000089015
5410e3cd36e44593a5c0f00b282d5cc1,scene-0301,vehicle.car,7,01010000808EFC02D6E36387409FAF09D62FF89740C8A145B6F3FDB4BF,51.02500000008901
1b2bca7fe98f4bd8b941c404869e3625,scene-0301,vehicle.car,7,010100008092ADC12A80E78740EA488FD18BBD97402004560E2DB2ADBF,49.02500000008901
4af09ac516a5451b9626e2be8bcf09e9,scene-0301,vehicle.car,7,0101000080589F8142C0848740856A8F3DAEE99740A89BC420B072B8BF,49.02500000008901
8a809f7cdd7b4ea2866c88939a7650c8,scene-0301,human.pedestrian.adult,7,0101000080959BEFFA45FC87402B386AF8B6C497404837894160E5B0BF,-128.56066666666334
1b2ffdc364c0402dad9decd6290fbb47,scene-0301,human.pedestrian.adult,8,0101000080BE442C834BFD874014A20CBC099A9740102DB29DEFA7B63F,143.49733333393362
43da55e556bb4042965442801e132516,scene-0301,vehicle.car,8,01010000801CF5305660D187403D8D7B84B3969740A01804560E2DA2BF,-131.03999999998493
6cbbba548a614f338724d0cac055ba32,scene-0301,vehicle.car,8,0101000080D2CB7FC22F3B87405B5757F2740898406091ED7C3F359EBF,48.332000000072256
bd9f56c51c524041a5e66d748b6571a9,scene-0301,vehicle.truck,8,010100008062DB5255D6A8874090A08DE6D0D89740706891ED7C3FB5BF,46.025000000089015
5410e3cd36e44593a5c0f00b282d5cc1,scene-0301,vehicle.car,8,01010000808EFC02D6E36387409FAF09D62FF89740C8A145B6F3FDB4BF,51.02500000008901
1b2bca7fe98f4bd8b941c404869e3625,scene-0301,vehicle.car,8,0101000080C936038B65E78740F0C9241597BD97402004560E2DB2ADBF,49.02500000008901
4af09ac516a5451b9626e2be8bcf09e9,scene-0301,vehicle.car,8,0101000080589F8142C0848740856A8F3DAEE99740A89BC420B072B8BF,49.02500000008901
8a809f7cdd7b4ea2866c88939a7650c8,scene-0301,human.pedestrian.adult,8,0101000080EC211A9031008840548B01A12EC3974038DF4F8D976EB2BF,-125.8939999999967
1b2ffdc364c0402dad9decd6290fbb47,scene-0301,human.pedestrian.adult,9,0101000080629F75DF93F98740AA77DF8A5D97974088976E1283C0BA3F,142.1640000006003
43da55e556bb4042965442801e132516,scene-0301,vehicle.car,9,01010000801CF5305660D187403D8D7B84B3969740A01804560E2DA2BF,-131.03999999998493
6cbbba548a614f338724d0cac055ba32,scene-0301,vehicle.car,9,0101000080D2CB7FC22F3B87405B5757F2740898406091ED7C3F359EBF,48.332000000072256
bd9f56c51c524041a5e66d748b6571a9,scene-0301,vehicle.truck,9,010100008062DB5255D6A8874090A08DE6D0D89740706891ED7C3FB5BF,46.025000000089015
5410e3cd36e44593a5c0f00b282d5cc1,scene-0301,vehicle.car,9,01010000808EFC02D6E36387409FAF09D62FF89740C8A145B6F3FDB4BF,51.02500000008901
1b2bca7fe98f4bd8b941c404869e3625,scene-0301,vehicle.car,9,01010000805F7A8EF74CE78740F64ABA58A2BD97402004560E2DB2ADBF,49.02500000008901
4af09ac516a5451b9626e2be8bcf09e9,scene-0301,vehicle.car,9,0101000080589F8142C0848740856A8F3DAEE99740A89BC420B072B8BF,49.02500000008901
8a809f7cdd7b4ea2866c88939a7650c8,scene-0301,human.pedestrian.adult,9,01010000804F5BAE1299048840D4AA7DE0B2C197402004560E2DB29DBF,-127.22733333333002
1b2ffdc364c0402dad9decd6290fbb47,scene-0301,human.pedestrian.adult,10,01010000804A9B1FD166F58740ACA266A1B6949740A847E17A14AEB73F,142.1640000006003
43da55e556bb4042965442801e132516,scene-0301,vehicle.car,10,01010000801CF5305660D187403D8D7B84B3969740A01804560E2DA2BF,-131.03999999998493
6cbbba548a614f338724d0cac055ba32,scene-0301,vehicle.car,10,0101000080D2CB7FC22F3B87405B5757F2740898406091ED7C3F359EBF,48.332000000072256
bd9f56c51c524041a5e66d748b6571a9,scene-0301,vehicle.truck,10,010100008062DB5255D6A8874090A08DE6D0D89740706891ED7C3FB5BF,46.025000000089015
5410e3cd36e44593a5c0f00b282d5cc1,scene-0301,vehicle.car,10,01010000808EFC02D6E36387409FAF09D62FF89740C8A145B6F3FDB4BF,51.02500000008901
1b2bca7fe98f4bd8b941c404869e3625,scene-0301,vehicle.car,10,01010000809603D05732E78740FDCB4F9CADBD97402004560E2DB2ADBF,49.02500000008901
4af09ac516a5451b9626e2be8bcf09e9,scene-0301,vehicle.car,10,0101000080589F8142C0848740856A8F3DAEE99740A89BC420B072B8BF,49.02500000008901
8a809f7cdd7b4ea2866c88939a7650c8,scene-0301,human.pedestrian.adult,10,010100008055669140FC0888406FC3D6DF32C09740C01E85EB51B88E3F,-128.56066666666334
1b2ffdc364c0402dad9decd6290fbb47,scene-0301,human.pedestrian.adult,11,0101000080905113CF3BF18740AECDEDB70F929740283108AC1C5AB43F,142.1640000006003
43da55e556bb4042965442801e132516,scene-0301,vehicle.car,11,01010000801CF5305660D187403D8D7B84B3969740A01804560E2DA2BF,-131.03999999998493
6cbbba548a614f338724d0cac055ba32,scene-0301,vehicle.car,11,0101000080D2CB7FC22F3B87405B5757F2740898406091ED7C3F359EBF,48.332000000072256
bd9f56c51c524041a5e66d748b6571a9,scene-0301,vehicle.truck,11,010100008062DB5255D6A8874090A08DE6D0D89740706891ED7C3FB5BF,46.025000000089015
5410e3cd36e44593a5c0f00b282d5cc1,scene-0301,vehicle.car,11,01010000808EFC02D6E36387409FAF09D62FF89740C8A145B6F3FDB4BF,51.02500000008901
1b2bca7fe98f4bd8b941c404869e3625,scene-0301,vehicle.car,11,01010000802C475BC419E78740D46FC0D9B7BD97402004560E2DB2ADBF,49.02500000008901
4af09ac516a5451b9626e2be8bcf09e9,scene-0301,vehicle.car,11,0101000080589F8142C0848740856A8F3DAEE99740A89BC420B072B8BF,49.02500000008901
8a809f7cdd7b4ea2866c88939a7650c8,scene-0301,human.pedestrian.adult,11,010100008032D739245D0D8840D43731B2B1BE97407091ED7C3F35AE3F,-129.89399999999665
1b2ffdc364c0402dad9decd6290fbb47,scene-0301,human.pedestrian.adult,12,0101000080D60707CD10ED8740B0F874CE688F974048E17A14AE47B13F,142.1640000006003
43da55e556bb4042965442801e132516,scene-0301,vehicle.car,12,01010000801CF5305660D187403D8D7B84B3969740A01804560E2DA2BF,-131.03999999998493
6cbbba548a614f338724d0cac055ba32,scene-0301,vehicle.car,12,0101000080D2CB7FC22F3B87405B5757F2740898406091ED7C3F359EBF,48.332000000072256
bd9f56c51c524041a5e66d748b6571a9,scene-0301,vehicle.truck,12,010100008062DB5255D6A8874090A08DE6D0D89740706891ED7C3FB5BF,46.025000000089015
5410e3cd36e44593a5c0f00b282d5cc1,scene-0301,vehicle.car,12,01010000808EFC02D6E36387409FAF09D62FF89740C8A145B6F3FDB4BF,51.02500000008901
1b2bca7fe98f4bd8b941c404869e3625,scene-0301,vehicle.car,12,01010000809603D05732E78740FDCB4F9CADBD97402004560E2DB2ADBF,49.02500000008901
4af09ac516a5451b9626e2be8bcf09e9,scene-0301,vehicle.car,12,0101000080589F8142C0848740856A8F3DAEE99740A89BC420B072B8BF,49.02500000008901
8a809f7cdd7b4ea2866c88939a7650c8,scene-0301,human.pedestrian.adult,12,01010000804C63C5D397118840615097098EBC9740500C022B8716A93F,-136.32272526334836
1b2ffdc364c0402dad9decd6290fbb47,scene-0301,human.pedestrian.adult,13,01010000809CC5A6268ADB87405DAC771E248597402085EB51B81EB5BF,137.1640000006004
43da55e556bb4042965442801e132516,scene-0301,vehicle.car,13,01010000801CF5305660D187403D8D7B84B3969740A01804560E2DA2BF,-131.03999999998493
6cbbba548a614f338724d0cac055ba32,scene-0301,vehicle.car,13,0101000080D2CB7FC22F3B87405B5757F2740898406091ED7C3F359EBF,48.332000000072256
bd9f56c51c524041a5e66d748b6571a9,scene-0301,vehicle.truck,13,010100008062DB5255D6A8874090A08DE6D0D89740706891ED7C3FB5BF,46.025000000089015
5410e3cd36e44593a5c0f00b282d5cc1,scene-0301,vehicle.car,13,01010000808EFC02D6E36387409FAF09D62FF89740C8A145B6F3FDB4BF,51.02500000008901
1b2bca7fe98f4bd8b941c404869e3625,scene-0301,vehicle.car,13,0101000080AF0726665FE787404F846E2199BD9740007F6ABC7493A8BF,49.02500000008901
4af09ac516a5451b9626e2be8bcf09e9,scene-0301,vehicle.car,13,0101000080589F8142C0848740856A8F3DAEE99740A89BC420B072B8BF,49.02500000008901
8a809f7cdd7b4ea2866c88939a7650c8,scene-0301,human.pedestrian.adult,13,0101000080264DD0E14D1F884068C7CFDB98B3974000AAF1D24D62A03F,-137.98230823167486
1b2ffdc364c0402dad9decd6290fbb47,scene-0301,human.pedestrian.adult,14,0101000080C844037607D7874004DF3F1AAF82974020068195438BBCBF,138.49733333393374
43da55e556bb4042965442801e132516,scene-0301,vehicle.car,14,01010000801CF5305660D187403D8D7B84B3969740A01804560E2DA2BF,-131.03999999998493
6cbbba548a614f338724d0cac055ba32,scene-0301,vehicle.car,14,0101000080D2CB7FC22F3B87405B5757F2740898406091ED7C3F359EBF,48.332000000072256
bd9f56c51c524041a5e66d748b6571a9,scene-0301,vehicle.truck,14,010100008062DB5255D6A8874090A08DE6D0D89740706891ED7C3FB5BF,46.025000000089015
5410e3cd36e44593a5c0f00b282d5cc1,scene-0301,vehicle.car,14,01010000808EFC02D6E36387409FAF09D62FF89740C8A145B6F3FDB4BF,51.02500000008901
1b2bca7fe98f4bd8b941c404869e3625,scene-0301,vehicle.car,14,01010000802A1CD4AD40E78740E29C7277A7BD9740308716D9CEF7A3BF,49.02500000008901
4af09ac516a5451b9626e2be8bcf09e9,scene-0301,vehicle.car,14,0101000080589F8142C0848740856A8F3DAEE99740A89BC420B072B8BF,49.02500000008901
8a809f7cdd7b4ea2866c88939a7650c8,scene-0301,human.pedestrian.adult,14,0101000080B245A76D582388409DB4F1BB8BB19740A0C420B07268A13F,-132.8833744524864
1b2ffdc364c0402dad9decd6290fbb47,scene-0301,human.pedestrian.adult,15,0101000080535CD480AFD28740F4A486C02680974094438B6CE7FBC1BF,139.83066666726708
43da55e556bb4042965442801e132516,scene-0301,vehicle.car,15,01010000801CF5305660D187403D8D7B84B3969740A01804560E2DA2BF,-131.03999999998493
6cbbba548a614f338724d0cac055ba32,scene-0301,vehicle.car,15,0101000080D2CB7FC22F3B87405B5757F2740898406091ED7C3F359EBF,48.332000000072256
bd9f56c51c524041a5e66d748b6571a9,scene-0301,vehicle.truck,15,010100008062DB5255D6A8874090A08DE6D0D89740706891ED7C3FB5BF,46.025000000089015
5410e3cd36e44593a5c0f00b282d5cc1,scene-0301,vehicle.car,15,01010000808EFC02D6E36387409FAF09D62FF89740C8A145B6F3FDB4BF,51.02500000008901
1b2bca7fe98f4bd8b941c404869e3625,scene-0301,vehicle.car,15,0101000080467638E91FE7874046D851C7B4BD97402004560E2DB29DBF,49.02500000008901
4af09ac516a5451b9626e2be8bcf09e9,scene-0301,vehicle.car,15,0101000080589F8142C0848740856A8F3DAEE99740A89BC420B072B8BF,49.02500000008901
8a809f7cdd7b4ea2866c88939a7650c8,scene-0301,human.pedestrian.adult,15,0101000080A8726B52BD278840CCFA0AB5AEAF974040DF4F8D976EA23F,-127.78444067329792
1b2ffdc364c0402dad9decd6290fbb47,scene-0301,human.pedestrian.adult,16,01010000802E959E4357CE87404CFD33859E7D974068E7FBA9F1D2C5BF,141.1640000006004
43da55e556bb4042965442801e132516,scene-0301,vehicle.car,16,01010000801CF5305660D187403D8D7B84B3969740A01804560E2DA2BF,-131.03999999998493
6cbbba548a614f338724d0cac055ba32,scene-0301,vehicle.car,16,0101000080D2CB7FC22F3B87405B5757F2740898406091ED7C3F359EBF,48.332000000072256
bd9f56c51c524041a5e66d748b6571a9,scene-0301,vehicle.truck,16,010100008062DB5255D6A8874090A08DE6D0D89740706891ED7C3FB5BF,46.025000000089015
5410e3cd36e44593a5c0f00b282d5cc1,scene-0301,vehicle.car,16,01010000808EFC02D6E36387409FAF09D62FF89740C8A145B6F3FDB4BF,51.02500000008901
1b2bca7fe98f4bd8b941c404869e3625,scene-0301,vehicle.car,16,0101000080467638E91FE7874046D851C7B4BD97402004560E2DB29DBF,49.02500000008901
4af09ac516a5451b9626e2be8bcf09e9,scene-0301,vehicle.car,16,0101000080589F8142C0848740856A8F3DAEE99740A89BC420B072B8BF,49.02500000008901
8a809f7cdd7b4ea2866c88939a7650c8,scene-0301,human.pedestrian.adult,16,01010000803049A33B992C88402AAF5985A9AD9740C0490C022B87963F,-129.11777400663124
1b2ffdc364c0402dad9decd6290fbb47,scene-0301,human.pedestrian.adult,17,0101000080F714C4B29ACA874022F34206E77A97405C8FC2F5285CC7BF,149.32208961274526
43da55e556bb4042965442801e132516,scene-0301,vehicle.car,17,01010000801CF5305660D187403D8D7B84B3969740A01804560E2DA2BF,-131.03999999998493
6cbbba548a614f338724d0cac055ba32,scene-0301,vehicle.car,17,0101000080D2CB7FC22F3B87405B5757F2740898406091ED7C3F359EBF,48.332000000072256
bd9f56c51c524041a5e66d748b6571a9,scene-0301,vehicle.truck,17,010100008062DB5255D6A8874090A08DE6D0D89740706891ED7C3FB5BF,46.025000000089015
5410e3cd36e44593a5c0f00b282d5cc1,scene-0301,vehicle.car,17,01010000808EFC02D6E36387409FAF09D62FF89740C8A145B6F3FDB4BF,51.02500000008901
1b2bca7fe98f4bd8b941c404869e3625,scene-0301,vehicle.car,17,0101000080467638E91FE7874046D851C7B4BD97402004560E2DB29DBF,49.02500000008901
4af09ac516a5451b9626e2be8bcf09e9,scene-0301,vehicle.car,17,0101000080589F8142C0848740856A8F3DAEE99740A89BC420B072B8BF,49.02500000008901
8a809f7cdd7b4ea2866c88939a7650c8,scene-0301,human.pedestrian.adult,17,01010000801CF3B8A86A318840C3FC3E0A9EAB974080E9263108AC7C3F,-130.45110733996455
727067ea67a141a38a6290a96fbb9bf5,scene-0328,human.pedestrian.adult,1,01010000801DD4457504B7A34052DBB7520B7A8B40308716D9CEF7A3BF,-78.9144285712451
b4438a13f9be49d6972484130f98e916,scene-0328,vehicle.car,1,0101000080C25D3486EF6EA340B819D2EF69D38A4000AAF1D24D62B0BF,174.02699979974636
0cf3c5942a4f4fdea836082aa3abdbc1,scene-0388,movable_object.trafficcone,3,01010000808EB27CBFC61A95407C529D630BD99140CC4B37894160B53F,157.725000015014
0cf3c5942a4f4fdea836082aa3abdbc1,scene-0388,movable_object.trafficcone,9,010100008015C9558EBE1A95403C1D3FA9C1D8914021DBF97E6ABCCCBF,157.725000015014
1fcd6a77d18e4a579e905e29f314e8b7,scene-0392,human.pedestrian.adult,1,01010000802AA2A1D3DD507A408CA676C0B0DC894040355EBA490CC2BF,138.5380000000483
aa51e6e6a1574ea391f89b0f40084f42,scene-0392,movable_object.barrier,1,01010000808C18639EE0E27E40C10D5CF89E3089404004560E2DB28D3F,-69.4510000018464
1fcd6a77d18e4a579e905e29f314e8b7,scene-0392,human.pedestrian.adult,2,01010000804A92099AE2487A400497183B14D88940A89BC420B072C8BF,140.53800000004827
aa51e6e6a1574ea391f89b0f40084f42,scene-0392,movable_object.barrier,2,010100008066E75AF2C3E27E40BFE2D4E1C5308940A04160E5D0229B3F,-69.4510000018464
1fcd6a77d18e4a579e905e29f314e8b7,scene-0392,human.pedestrian.adult,3,0101000080986AF9003C417A40D63AE66A53D38940B81E85EB51B8CEBF,142.53800000004824
aa51e6e6a1574ea391f89b0f40084f42,scene-0392,movable_object.barrier,3,01010000803EB65246A7E27E401B7297D7EE308940E04D62105839A43F,-69.4510000018464
1fcd6a77d18e4a579e905e29f314e8b7,scene-0392,human.pedestrian.adult,4,010100008098DABB9BBD397A405A8285C006CE8940F6285C8FC2F5D0BF,144.03800000004824
aa51e6e6a1574ea391f89b0f40084f42,scene-0392,movable_object.barrier,4,01010000803EB65246A7E27E401B7297D7EE3089404004560E2DB28D3F,-69.4510000018464
5d568afb8b3341f1950b88918638577e,scene-0449,vehicle.truck,2,0101000080D74E6FEA47079B40E4BA97BE3BED8F4000490C022B8776BF,-34.650999958794486
b3c2116d3cd048f89cd29cc85a92cabc,scene-0449,vehicle.truck,2,010100008086B73E6291C19A4042AFBE4D35228F40243108AC1C5AC4BF,-35.009999976027686
65d120d480794b9fbb433dc58512559b,scene-0456,vehicle.truck,1,01010000801258512A17BFA340ADF7E369DFEC8B40E07A14AE47E1C23F,-175.8523091864172
9d03c6edb6eb4d49acccb245bdd0c652,scene-0456,vehicle.car,1,01010000800EA488166BB4A340AA1C7E67EEED8B40C01E85EB51B8BE3F,0.9141428337623833
4f8b6a55dd0d4a2a93eff411ab579315,scene-0456,vehicle.car,1,0101000080BA624ADECAAFA3407039C7C35BF18B4018D9CEF753E3B5BF,2.24019373423886
3106a832182f427d825ad8e7d16e6289,scene-0456,vehicle.car,1,01010000807A6637035A6FA34076AEEAE7CB4A8B40303333333333C3BF,2.8529999999968254
1628c8df5e0c44f0903db41b3410f502,scene-0456,vehicle.car,1,01010000807A10132C3D89A3405A44B9CF70D48A400BD7A3703D0ADBBF,-179.62609941889752
d88535ada5c748b9948c31b5e4709dfb,scene-0456,vehicle.truck,1,0101000080763376570693A3406E708B27A6F18B40F07A14AE47E1AA3F,-179.1903476506058
1a8f6a966efa4329aae96c15573f355b,scene-0467,movable_object.trafficcone,9,01010000803095CA0365C4914011B109FA768891408A4160E5D022D73F,-73.53899999980848
c27b653eae234d14b5dff0cd7fbf4586,scene-0467,vehicle.car,9,010100008038A759D609649240F2450A55B5AF9140C0CAA145B6F3C53F,52.13600000007804
1a8f6a966efa4329aae96c15573f355b,scene-0467,movable_object.trafficcone,10,01010000803095CA0365C4914011B109FA768891408A4160E5D022D73F,-73.53899999980848
c27b653eae234d14b5dff0cd7fbf4586,scene-0467,vehicle.car,10,010100008038A759D609649240F2450A55B5AF9140C0CAA145B6F3C53F,52.13600000007804
9633a50c7afb439d87a2a170d7f64bf7,scene-0510,vehicle.car,3,01010000801135C22224D6A0409E05AC6653A58A40801804560E2DA23F,-178.31529798965025
e77a84f47f474fcc8aa7d6d4265f1e04,scene-0510,vehicle.car,3,0101000080B69A36DFDAF7A0401F6F26BADA0E8B404039B4C876BE8F3F,5.115000000664558
836797ffec044e74a44c7c8ecdad2414,scene-0517,vehicle.car,1,01010000808E88DCAD3F479140E8ACFDDF94BF974000A69BC420B0A23F,-24.32195806567256
d814f5b065414f2e955fc85d31e3b122,scene-0517,vehicle.car,1,010100008054EFE540E2F290409098E6A7156B974018D9CEF753E3D13F,-122.45619310660469
490608c011564e24b5d8f52882f605c3,scene-0541,movable_object.barrier,1,0101000080DEA18525035686405076DC68CCEE8240105839B4C876AEBF,140.96599998293408
07c95f8223bd4edba5533349e1747115,scene-0541,movable_object.barrier,1,01010000800EDCF59919B186401C76BFD8319D8240A4703D0AD7A3B0BF,-42.06600000000733
490608c011564e24b5d8f52882f605c3,scene-0541,movable_object.barrier,2,0101000080B7707D79E65586400E16F797A9EE82409A9999999999C1BF,140.96599998293408
07c95f8223bd4edba5533349e1747115,scene-0541,movable_object.barrier,2,0101000080085B60568EB18640C6679226949D8240904160E5D022ABBF,-42.06600000000733
490608c011564e24b5d8f52882f605c3,scene-0541,movable_object.barrier,3,010100008032852BC1C75786401C43A93599ED82409A9999999999C1BF,140.96599998293408
07c95f8223bd4edba5533349e1747115,scene-0541,movable_object.barrier,3,0101000080A41F810601B28640CABDA053469D824000AAF1D24D6290BF,-42.06600000000733
490608c011564e24b5d8f52882f605c3,scene-0541,movable_object.barrier,4,0101000080D6F568CB9E5886403EF31B9E2AED82409A9999999999C1BF,140.96599998293408
07c95f8223bd4edba5533349e1747115,scene-0541,movable_object.barrier,4,010100008000AF43FC29B286402422DC32969E824040B4C876BE9F9ABF,-42.06600000000733
490608c011564e24b5d8f52882f605c3,scene-0541,movable_object.barrier,5,0101000080DA4B77F8505A8640DC0D4B7B4FEC82409A9999999999C1BF,140.96599998293408
